Episode,BaseStation,ASM_Mode,Throughput_UL,Throughput_DL,Power,Latency_UL,Latency_DL,Cell_Load
2964,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2965,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2965,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2966,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2966,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2967,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2967,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2968,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2968,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2969,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2969,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2970,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2970,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2971,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2971,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2972,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2972,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2973,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2973,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2974,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2974,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2975,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2975,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2976,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2976,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2977,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2977,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2978,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2978,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2979,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2979,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2980,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2980,1,0,68.18181818181819,90.90909090909092,10.0,24.0,24.0,10
2981,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2981,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2982,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2982,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2983,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2983,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2984,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2984,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2985,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2985,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2986,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2986,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2987,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2987,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2988,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2988,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2989,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2989,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2990,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2990,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2991,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2991,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2992,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2992,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2993,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2993,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2994,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2994,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2995,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2995,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2996,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2996,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2997,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2997,1,0,68.18181818181819,90.90909090909092,10.0,24.0,24.0,10
2998,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2998,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2999,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
2999,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3000,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3000,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3001,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3001,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3002,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3002,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3003,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3003,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3004,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3004,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3005,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3005,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3006,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3006,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3007,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3007,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3008,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3008,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3009,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3009,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3010,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3010,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3011,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3011,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3012,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3012,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3013,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3013,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3014,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3014,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3015,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3015,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3016,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3016,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3017,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3017,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3018,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3018,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3019,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3019,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3020,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3020,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3021,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3021,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3022,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3022,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3023,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3023,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3024,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3024,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3025,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3025,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3026,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3026,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3027,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3027,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3028,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3028,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3029,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3029,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3030,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3030,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3031,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3031,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3032,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3032,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3033,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3033,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3034,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3034,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3035,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3035,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3036,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3036,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3037,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3037,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3038,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3038,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3039,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3039,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3040,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3040,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3041,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3041,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3042,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3042,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3043,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3043,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3044,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3044,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3045,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3045,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3046,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3046,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3047,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3047,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3048,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3048,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3049,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3049,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3050,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3050,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3051,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3051,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3052,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3052,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3053,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3053,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3054,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3054,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3055,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3055,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3056,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3056,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3057,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3057,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3058,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3058,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3059,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3059,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3060,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3060,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3061,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3061,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3062,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3062,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3063,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3063,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3064,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3064,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3065,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3065,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3066,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3066,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3067,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3067,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3068,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3068,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3069,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3069,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3070,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3070,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3071,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3071,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3072,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3072,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3073,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3073,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3074,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3074,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3075,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3075,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3076,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3076,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3077,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3077,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3078,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3078,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3079,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3079,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3080,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3080,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3081,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3081,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3082,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3082,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3083,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3083,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3084,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3084,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3085,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3085,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3086,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3086,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3087,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3087,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3088,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3088,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3089,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3089,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3090,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3090,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3091,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3091,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3092,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3092,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3093,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3093,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3094,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3094,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3095,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3095,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3096,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3096,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3097,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3097,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3098,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3098,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3099,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3099,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3100,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3100,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3101,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3101,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3102,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3102,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3103,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3103,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3104,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3104,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3105,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3105,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3106,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3106,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3107,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3107,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3108,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3108,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3109,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3109,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3110,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3110,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3111,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3111,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3112,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3112,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3113,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3113,1,2,34.09090909090909,45.45454545454546,5.0,34.0,34.0,10
3114,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3114,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3115,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3115,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3116,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3116,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3117,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3117,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3118,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3118,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3119,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3119,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3120,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3120,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3121,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3121,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3122,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3122,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3123,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3123,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3124,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3124,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3125,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3125,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3126,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3126,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3127,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3127,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3128,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3128,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3129,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3129,1,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
3130,0,1,47.04545454545455,62.72727272727273,6.8999999999999995,25.0,25.0,10
